Sentence								
The manager told me to take my business elsewhere	the manager| told| me| to take my business elsewhere							
I requested an open faced cheese sandwich	I| requested| an open faced cheese sandwich							
The manager spoke to me	the manager| spoke| to me							
The manager told me to take my business elsewhere!	the manager| told| me| to take my business elsewhere							
I asked for an open faced cheese sandwich	I| asked| for an open faced cheese sandwich							
The staff was accommodating	the staff| was| accommodating							
The food was absolutely delicious	the food| was| absolutely delicious							
The place is lovely	the place| is| lovely							
The staff was really friendly	the staff| was| really friendly							
I can't believe that it was	I| can't believe| that it was	it| was						
 Please put the bag down before delivering food!	[subject missing]| put| the bag down before delivering food| please							
I can't believe that it was, but please put the bag down before delivering food!	I| can't believe| that it was| but please put the bag down before delivering food	it| was	[subject missing]| put| the bag down before delivering food| please					
I can't believe	I| can't believe							
Put the bag down	[subject missing]| put| the bag down							
The staff was friendly	the staff| was| friendly							
Stafff like never seen in New York	stafff| is| like never seen in New York							
The staff was the friendliest	the staff| was| the friendliest							
The staff was the friendliest that have seen in New York	the staff| was| the friendliest that have seen in New York							
I cannot imagine a friendlier staff	I| cannot imagine| a friendlier staff							
The staff are in the restaurant	the staff| are| in the restaurant							
The staff are working	the staff| are working							
I cannot imagine a friendlier staff working in a restaurant	I| cannot imagine| a friendlier staff working in a restaurant							
The staff working was very friendly	the staff working| was| very friendly							
I complained to the manager	I| complained| to the manager							
He was not even apologetic	he| was not even| apologetic							
The manager was not even apologetic	the manager| was not even| apologetic							
the staff was courteous	the staff| was| courteous							
The staff was very nice	the staff| was| very nice							
The staff was Chinese	the staff| was| Chinese							
The staff was obviously chinese	the staff| was| obviously chinese							
The svc can be a bit rude at times	the svc| can be| a bit rude at times							
The svc can be a bit rude at times, especially if you have a big group	the svc| can be| a bit rude at times| especially if you have a big group	you| have| a big group						
The svc can be a bit rude at times, but the overall restaurant is a must	the svc| can be| a bit rude at times| but the overall restaurant is a must	the overall restaurant| is| a must						
The restaurant is a must	the restaurant| is| a must							
The SVC can be rude	the SVC| can be| rude							
The SVC is especially rude if you have a big group	the SVC| is| especially rude| if you have a big group	you| have| a big group						
The SVC restaurant is a must!	the SVC restaurant| is| a must							
The svc can be a bit rude at times, esp if you have big group	the svc| can be| a bit rude at times| esp if you have big group	you| have| big group						
the restaurant is a must!	the restaurant| is| a must							
She reached over the plate	she| reached| over the plate							
My friend was in mid bite	my friend| was| in mid bite							
She cleared the table	she| cleared| the table							
I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table	I| couldn't ignore| the fact that she reach over the plate of one of my friends| who was in mid bite| to clear the table	she| reach| over the plate of one of my friends| who was in mid bite| to clear the table	my friend| was| in mid bite					
She reached over my friends plate	she| reached| over my friends plate							
My friend was mid bite when she did this	my friend| was| mid bite when she did this	she| did| this						
She was clearing the table	she| was clearing| the table							
The restaurant is expensive	the restaurant| is| expensive							
That was a huge turnoff (more than the price)	that| was| a huge turnoff| (more than the price)							
I don't appreciate places or people that try to drive up the bill without the patron's knowledge	I| don't appreciate| places that try to drive up the bill without the patron's knowledge							
The place drived up the bill	the place| drived up| the bill							
The takeout is great	the takeout| is| great							
They give high quality tupperware	they| give| high quality tupperware							
they give Tupperware	they| give| Tupperware							
the Tupperware is high quality	the Tupperware| is| high quality							
I go out to eat	I| go out| to eat							
I like my courses	I| like| my courses							
The servers are patient	the servers| are| patient							
The servers never rush courses	the servers| rush| courses| never							
The servers never force another drink	the servers| force| another drink| never							
Servers are patient	servers| are| patient							
Servers don't rush courses	servers| don't rush| courses							
Servers don't force another drink	servers| don't force| another drink							
The three of us standing	the three of us| standing							
Should have been an indication	[subject missing]| should have been| an indication							
I was standing there	I| was standing| there							
She was standing there	she| was standing| there							
There were 3 of us	there| were| 3 of us							
There were three of us standing	there| were| three of us standing							
We were standing in front of her	we| were standing| in front of her							
That should have been an indication of how many of us there were	that| should have been| an indication of how many of us there were	there| were| many of us						
I had a huge group for my birthday	I| had| a huge group| for my birthday							
My group was huge for my birthday	my group| was| huge| for my birthday							
We were well taken care of	we| were| well taken care of							
We were taken care of well	we| were| taken care of well							
The wait here is long for dim sum	the wait here| is| long| for dim sum							
This is a sleek (for Chinatown) alternative	this| is| a sleek alternative| (for Chinatown)							
It is if you don't like sharing tables	it| is| if you don't like sharing tables	you| don't like| sharing tables						
It is if the typical raucous dim sum atmosphere is not your gig	it| is| if the typical raucous dim sum atmosphere is not your gig	the typical raucous dim sum atmosphere| is not| your gig						
The wait for dim sum is long	the wait for dim sum| is| long							
If you don't like sharing tables dim sum is not your gig	dim sum| is not| your gig| if you don't like sharing tables	you| don't like| sharing tables						
If you don't like the raucous atmosphere of dim sum it is not your gig	it| is not| your gig| if you don't like the raucous atmosphere of dim sum	you| don't like| the raucous atmosphere of dim sum						
This is a sleek alternative	this| is| a sleek alternative							
The wait is long for dim sum	the wait| is| long| for dim sum							
This is not for you if you don't like sharing tables	this| is not| for you| if you don't like sharing tables	you| don't like| sharing tables						
This is not for you if you don't like typical raucous dim sum atmosphere	this| is not| for you| if you don't like typical raucous dim sum atmosphere	you| don't like| typical raucous dim sum atmosphere						
This is in chinatown	this| is| in chinatown							
I had to ask her three times	I| had| to ask her| three times							
she finally came back with the dish Ive requested	she| came back| with the dish Ive requested| finally	I| ve requested| the dish						
I asked her three times	I| asked| her| three times							
She came back with the dish	she| came back| with the dish							
I had to ask her three times before she finally came back	I| had| to ask her| three times| before she finally came back	she| came back| finally						
I requested a dish	I| requested| a dish							
She came back with my dish	she| came back| with my dish							
I have a bit of self-respect	I| have| a bit of self-respect							
I have a policy	I| have| a policy							
It goes along with a little bit of self respect	it| goes along| with a little bit of self respect							
It includes not letting a waiter intimidate me	it| includes| not letting a waiter intimidate me							
I don't feel bad for asking for trivialities	I| don't feel| bad| for asking for trivialities							
I don't feel bad for asking for water	I| don't feel| bad| for asking for water							
I don't feel bad for asking for the check	I| don't feel| bad| for asking for the check							
I have a policy with a bit of self-respect	I| have| a policy with a bit of self-respect							
I do not let the waiter intimidates me	I| do not let| the waiter intimidates me							
The wait staff is gorgeous	the wait staff| is| gorgeous							
The wait staif is not cuter than me	the wait staif| is not| cuter than me							
The wait staff is pleasant	the wait staff| is| pleasant							
The wait staff is fun	the wait staff| is| fun							
The wait staff is for the most part gorgeous	the wait staff| is| for the most part| gorgeous							
I have been coming here for years	I| have been coming| here| for years							
I have nothing but good things to say about the staff	I| have| nothing but good things to say about the staff							
I have nothing but good things to say about the service	I| have| nothing but good things to say about the service							
I have nothing but good things to say about the great staff	I| have| nothing but good things to say about the great staff							
I have nothing but good things to say about the great staff at La Lanterna	I| have| nothing but good things to say about the great staff at La Lanterna							
I have tried to make reservations	I| have tried| to make reservations							
Both times the hostess didn't have my name	the hostess| didn't have| my name| both times							
I have tried to make reservations twice	I| have tried| to make reservations| twice							
The hostess didn't have my name	the hostess| didn't have| my name							
I tried for reservations	I| tried| for reservations							
My name was not on hostess	my name| was not| on hostess							
The wait staff is very courteous	the wait staff| is| very courteous							
The wait staff is very accommodating	the wait staff| is| very accommodating							
The wait staff is very accomodating	the wait staff| is| very accomodating							
The wait staff is friendly	the wait staff| is| friendly							
Feels like you're eating in a European town	[subject missing]| feels| like you're eating in a European town	you| 're eating| in a European town						
The wait staff is very friendly	the wait staff| is| very friendly							
The wait staff make it feel like you're eating in a friendly town	the wait staff| make| it feel like you're eating in a friendly town	you| 're eating| in a friendly town						
The wait staff make it feel like you're eating in a little town	the wait staff| make| it feel like you're eating in a little town	you| 're eating| in a little town						
The wait staff make it feel like you're eating in a European town	the wait staff| make| it feel like you're eating in a European town	you| 're eating| in a European town						
you were too busy showing off your vintage tee shirt	you| were too busy| showing off your vintage tee shirt							
you were too busy looking bored	you| were too busy| looking bored							
i'm here to eat	i| 'm| here| to eat							
i'm here to enjoy the company of friends	i| 'm| here| to enjoy the company of friends							
I know you were too busy	I| know| you were too busy	you| were too busy						
You were showing off your vintage tee shirt	you| were showing off| your vintage tee shirt							
You were looking bored	you| were looking| bored							
I am seeking a pleasant experience	I| am seeking| a pleasant experience							
My agenda is to eat	my agenda| is| to eat							
My agenda is to enjoy the company of friends	my agenda| is| to enjoy the company of friends							
My agenda is seeking a pleasant experience	my agenda| is| seeking a pleasant experience							
My agenda is that I'm here to eat	my agenda| is| that I'm here to eat	I| 'm| here| to eat						
My agenda is that I'm here to enjoy the company of friends	my agenda| is| that I'm here to enjoy the company of friends	I| 'm| here| to enjoy the company of friends						
I'm seeking a pleasant experience	I| 'm seeking| a pleasant experience							
The people are evil	the people| are| evil							
The people are incompetent	the people| are| incompetent							
I had the same expirience	I| had| the same expirience							
I like Cafe Noir	I| like| Cafe Noir							
People who work there are evil	people who work there| are| evil	people| work| there						
People who work there are incompetent	people who work there| are| incompetent	people| work| there						
The waiter delivered our food	the waiter| delivered| our food							
The waiter was holding a bag	the waiter| was holding| a bag							
The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand	the waiter| delivered| our food| while holding what appeared to be a plastic bag of garbage in one hand	the waiter| holding| what appeared to be a plastic bag of garbage| in one hand						
The waiter delivered out food	the waiter| delivered| out food							
The waiter was holding what appeared to be a plastic bag	the waiter| was holding| what appeared to be a plastic bag							
There was garbage in the plastic bag	there| was| garbage in the plastic bag							
The waiter was holding the bag in one hand	the waiter| was holding| the bag| in one hand							
Received prompt service	[subject missing]| received| prompt service							
received service with a smile	[subject missing]| received| service with a smile							
I received service with a smile	I| received| service with a smile							
I recieved prompt service	I| recieved| prompt service							
The waiter was a bit unfriendly	the waiter| was| a bit unfriendly							
Restaurant gave the feeling of crowdiness	restaurant| gave| the feeling of crowdiness							
The waiter was unfriendly	the waiter| was| unfriendly							
The restaurant was crowded	the restaurant| was| crowded							
The restaurant felt crowded	the restaurant| felt| crowded							
I showed it to the manager	I| showed| it| to the manager							
He smilingly apologized	he| smilingly apologized							
He brought us two free desserts	he| brought| us| two free desserts							
He did not ask us what we wanted	he| did not ask| us| what we wanted	we| wanted						
So he brought the last two desserts we would have asked for	he| brought| the last two desserts we would have asked for| so	we| would have asked for						
The manager smilingly apologized	the manager| smilingly apologized							
The manager brought us two free desserts	the manager| brought| us| two free desserts							
The manager did not ask what we wanted	the manager| did not ask| what we wanted	we| wanted						
The manager brought desserts we would not have asked for	the manager| brought| desserts we would not have asked for	we| would not have asked for						
The manager apologized	the manager| apologized							
He did not ask what we wanted	he| did not ask| what we wanted	we| wanted						
The desserts were the last ones we would have picked	the desserts| were| the last ones we would have picked	we| would have picked						
The waiter was attentive	the waiter| was| attentive							
The view was great	the view| was| great							
The views of the city were great	the views of the city| were| great							
Food was delicious	food| was| delicious							
Views of the city was great	views of the city| was| great							
The waiters are very experienced	the waiters| are| very experienced							
The waiters are helpful	the waiters| are| helpful							
The waiters pair drink choices to food tastes	the waiters| pair| drink choices| to food tastes							
The waiters are very helpful	the waiters| are| very helpful							
They can pair your drink choice to your food tastes	they| can pair| your drink choice| to your food tastes							
They can pair your food tastes to your drink choice	they| can pair| your food tastes| to your drink choice							
The waiters are helpful with pairing your drink choice to your food tastes	the waiters| are| helpful with pairing your drink choice to your food tastes	the waiters| are pairing| your drink choice| to your food tastes						
The waitress came to check in on us every few minutes	the waitress| came| to check in on us| every few minutes							
The waitress began to clear our plates	the waitress| began| to clear our plates							
Half of us were still eating	half of us| were still eating							
Its a big pet peeve	it| s| a big pet peeve							
It happens everywhere so I ignore it	it| happens| everywhere| so I ignore it	I| ignore| it						
The waitress began to clear the plates	the waitress| began| to clear the plates							
I try to ignore it	I| try| to ignore it							
The waitress checked on us	the waitress| checked| on us							
The waitress cleared plates	the waitress| cleared| plates							
We were still eating	we| were still eating							
I waited	I| waited							
I ordered a beer	I| ordered| a beer							
I was never served again	I| was never served| again							
I waited for 10-15 minutes for service	I| waited| for 10-15 minutes| for service							
Service took 10-15 minutes	service| took| 10-15 minutes							
The waitress moved our table	the waitress| moved| our table							
We asked to cancel our dinner	we| asked| to cancel our dinner							
We were told no	we| were told| no							
She moved it practically into the bathroom	she| moved| it| practically into the bathroom							
We couldn't cancel our dinner orders	we| couldn't cancel| our dinner orders							
Our table was moved practically into the bathroom	our table| was moved| practically into the bathroom							
We asked to cancel our dinner orders	we| asked| to cancel our dinner orders							
We did not want to eat sitting on the toilet	we| did not want| to eat sitting on the toilet							
The waitress was not attentive	the waitress| was| not attentive							
The waitress was not attentive at all	the waitress| was| not attentive at all							
The waitress was very patient	the waitress| was| very patient							
The food is phenomenal	the food| is| phenomenal							
The waitress was very patient with us	the waitress| was| very patient with us							
I was almost amused	I| was| almost amused							
She was turning away customers at 9pm on a Friday night	she| was turning away| customers| at 9pm on a Friday night							
She turned away customers	she| turned away| customers							
A few weeks back I was here and we had the worst customer service experience ever at a restaurant	I| was| here| a few weeks back	we| had| the worst customer service experience ever at a restaurant						
I was here few weeks back at the restaurant	I| was| here| few weeks back| at the restaurant							
I had the worst customer service experience	I| had| the worst customer service experience							
I was here a few weeks back	I| was| here| a few weeks back							
We had the worst customer service at restaurant	we| had| the worst customer service| at restaurant							
The waitress seemed to be concerned with looking good	the waitress| seemed| to be concerned with looking good							
The waitress did not seem concerned about actually waitressing	the waitress| did not seem concerned about| actually waitressing							
The waitress was more concerned with looking good	the waitress| was more concerned with| looking good							
The waitress wasn't concerned with waitressing	the waitress| wasn't concerned with| waitressing							
The waitress was concerned of looking good	the waitress| was concerned of| looking good							
The waitress was not concerned of actually waitressing	the waitress| was not concerned of| actually waitressing							
I was shocked that my friends wanted to stay after the waitress said,	I| was shocked| that my friends wanted to stay after the waitress said|	my friends| wanted| to stay after the waitress said|	the waitress| said|					
My friends wanted to stay after the waitress said	my friends| wanted| to stay after the waitress said	the waitress| said						
There were waitstaffs	there| were| waitstaffs							
They were nice	they| were| nice							
the waitstaffs are nice though	the waitstaffs| are| nice| though							
The waitstaff is nice	the waitstaff| is| nice							
I was there for brunch	I| was| there| for brunch							
We were tag teamed by a waitress and a waiter	we| were tag teamed| by a waitress	we| were tag teamed| by a waiter						
We were tag teamed	we| were tag teamed							
I was there for brunch recently	I| was| there| for brunch| recently							
I wasn't thrilled	I| wasn't thrilled							
I have to wait on line for thirty minutes	I| have| to wait on line| for thirty minutes							
That's the price you pay for a popular place	that| 's| the price you pay for a popular place	you| pay| for a popular place						
Wasn't thrilled to wait on line for thirty minutes	[subject missing]| wasn't thrilled| to wait on line| for thirty minutes							
Price you pay for a popular place	you| pay| price| for a popular place							
I waited for thirty minuted	I| waited| for thirty minuted							
The whole set up is unprofessional	the whole set up| is| unprofessional							
I wish Cafe Noir would get good staff	I| wish| Cafe Noir would get good staff	Cafe Noir| would get| good staff						
Despite the current one, this is a great place	this| is| a great place| despite the current one							
The set up is unprofessional	the set up| is| unprofessional							
This is a great place	this| is| a great place							
The whole set up is truly unprofessional	the whole set up| is| truly unprofessional							
I wish Cafe Noir would get some good staff	I| wish| Cafe Noir would get some good staff	Cafe Noir| would get| some good staff						
Despite the current one this is a great place	this| is| a great place| despite the current one							
Then, to top things off, she dropped used silverware on my boyfriend's jacket	she| dropped| used silverware| on my boyfriend's jacket| then| to top things off							
She did not stop to apologize	she| did not stop| to apologize							
She did not stop to clean the mess that was left on clothes	she| did not stop| to clean the mess that was left on clothes							
She dropped used silverware on my boyfriend's jacket	she| dropped| used silverware| on my boyfriend's jacket							
She did not clean the mess that was on clothes	she| did not clean| the mess that was on clothes							
she dropped silverware	she| dropped| silverware							
the silverware was used	the silverware| was| used							
she did not apologize	she| did not apologize							
she did not clean the mess	she| did not clean| the mess							
I'd be horrified	I| 'd be horrified							
The staff were turning away customers	the staff| were turning away| customers							
I'd be horrified if my staff were turning away customers so early	I| 'd be horrified| if my staff were turning away customers so early	my staff| were turning away| customers| so early						
I'd be horrified if my staff were turning away customers so rudely	I| 'd be horrified| if my staff were turning away customers so rudely	my staff| were turning away| customers| so rudely						
There are many occasions when we have not gotten some side dishes that we have ordered	there| are| many occasions when we have not gotten some side dishes that we have ordered	we| have not gotten| some side dishes that we have ordered	we| have ordered| side dishes					
There have been several occasions	there| have been| several occasions							
We have not gotten some side dishes	we| have not gotten| some side dishes							
We did not get the side dishes we ordered	we| did not get| the side dishes we ordered	we| ordered| side dishes						
Ordering in can be negative	ordering in| can be| negative							
Delivery workers aren't friendly	delivery workers| aren't| friendly							
There is a downside if you're ordering in	there| is| a downside| if you're ordering in	you| 're ordering in						
The delivery guys have MAJOR attitude	the delivery guys| have| MAJOR attitude							
The delivery guys have attitude	the delivery guys| have| attitude							
I'm a friendly person	I| 'm| a friendly person							
I would not mind had she not been so nasty	I| would not mind| had she not been so nasty							
I would not mind had she not gotten so personal	I| would not mind| had she not gotten so personal							
I wouldn't mind if she hadn't been so nasty	I| wouldn't mind| if she hadn't been so nasty	she| hadn't been| so nasty						
I wouldn't mind if she hadn't gotten so personal	I| wouldn't mind| if she hadn't gotten so personal	she| hadn't gotten| so personal						
I wouldn't have minded if she hadn't gotten so nasty and personal	I| wouldn't have minded| if she hadn't gotten so nasty and personal	she| hadn't gotten| so nasty	she| hadn't gotten| so personal					
There is no excuse for the service	there| is| no excuse for the service							
The service was lousy	the service| was| lousy							
The service is lousy	the service| is| lousy							
There is no excuse	there| is| no excuse							
There is no excuse for such lousy service!	there| is| no excuse for such lousy service!							
The cooks are friendly	the cooks| are| friendly							
You can sit at the bar	you| can sit| at the bar							
If you sit at the bar, the cooks are friendly also	the cooks| are| friendly| also| if you sit at the bar	you| sit| at the bar						
There is no way it justifies the accolades it receives	there| is| no way it justifies the accolades it receives							
There is no way it justifies the attitude of the staff	there| is| no way it justifies the attitude of the staff							
There is no way it justifiesthe wait for a table	there| is| no way it justifiesthe wait for a table							
 We like young staff	we| like| young staff							
Never got an explanation as to what was going on	[subject missing]| got| an explanation as to what was going on| never							
Nobody told me what was going on	nobody| told| me| what was going on							
Never have I had such dramatic delivery guys	I| have had| such dramatic delivery guys| never							
They did a lot of huffing	they| did| a lot of huffing							
They did a lot of panting	they| did| a lot of panting							
They did a lot of muttering under their breath	they| did| a lot of muttering under their breath							
This is because I live in a walk up	this| is| because I live in a walk up	I| live| in a walk up						
They always seem disappointed with their tips	they| seem| disappointed with their tips| always							
I had dramatic delivery guys	I| had| dramatic delivery guys							
I live in a walkup	I| live| in a walkup							
The delivery guys huffed	the delivery guys| huffed							
The delivery guys panted	the delivery guys| panted							
The delivery guys muttered under their breath	the delivery guys| muttered| under their breath							
The delivery guys seemed disappointed with their tips	the delivery guys| seemed| disappointed with their tips							
There was a lot of huffing and panting and muttering under breath	there| was| a lot of huffing	there| was| a lot of panting	there| was| a lot of muttering under breath					
They always seemed disappointed with their tips	they| seemed| disappointed with their tips| always							
They wouldnt let me finish my glass of wine	they| wouldnt let| me finish my glass of wine							
They would offer me another glass of wine before finishing the last one	they| would offer| me| another glass of wine| before finishing the last one							
They offered me another glass of wine	they| offered| me| another glass of wine							
They would not let me finish my glass of wine	they| would not let| me finish my glass of wine							
I was not able to finish my wine before they offered another	I| was not able| to finish my wine| before they offered another	they| offered| another						
It's never too crowded	It| 's| never| too crowded							
It's always great service	It| 's| always| great service							
Always great service	service| [is]| always| great							
We weren't given menus	we| weren't given| menus							
We didn't receive an apology	we| didn't receive| an apology							
We were provided nothing	we| were provided| nothing							
We did not get a desert menu	we| did not get| a desert menu							
We did not get an apology	we| did not get| an apology							
We got nothing	we| got| nothing							
They're rude at times	they| 're| rude| at times							
They're not very friendly	they| 're not| very friendly							
No on would take responsibility in the restaurant	no on| would take| responsibility| in the restaurant							
Nobody at this restaurant will give firm answers	nobody at this restaurant| will give| firm answers							
Not one person takes responsibility	not one person| takes| responsibility							
Nobody at this restaurant will give firm answer about anything	nobody at this restaurant| will give| firm answer about anything							
In the end, not one person takes responsibility for anything	not one person| takes| responsibility for anything| in the end							
I can't think of one	I| can't think of| one							
None that I know	I| know| none							
None that I can think of	I| can think of| none							
This guy refused to seat her	this guy| refused| to seat her							
She left	she| left							
We followed	we| followed							
I told him	I| told| him							
I never saw such a display	I| saw| such a display| never							
She was denied a seat	she| was denied| a seat							
We left after she did	we| left| after she did	she| did						
I spoke to the front man	I| spoke| to the front man							
The guy refused to seat her	the guy| refused| to seat her							
The four of us followed shortly	the four of us| followed| shortly							
I have traveled the world for 40 years	I| have traveled| the world| for 40 years							
I have traveled to Paris	I| have traveled| to Paris							
I have never seen such bad behavior	I| have never seen| such bad behavior							
The frontman in the restaurant displayed bad behavior	the frontman in the restaurant| displayed| bad behavior							
None was made	none| was made							
I hung up	I| hung up							
Noodle pudding is the type of service I enjoy	noodle pudding| is| the type of service I enjoy	I| enjoy| the type of service						
Noodle pudding is the type of food I enjoy	noodle pudding| is| the type of food I enjoy	I| enjoy| the type of food						
I enjoy food as Noodle pudding	I| enjoy| food as Noodle pudding							
I enjoy service as Noodle pudding	I| enjoy| service as Noodle pudding							
Noodle pudding has service I enjoy	noodle pudding| has| service I enjoy	I| enjoy| service						
Noodle pudding has the food I enjoy	noodle pudding| has| the food I enjoy	I| enjoy| the food						
Normally, places ask how hot you want it	places| ask| how hot you want it| normally	you| want| it| how						
They didn't ask	they| didn't ask							
Normally places ask how hot you want it	places| ask| how hot you want it| normally	you| want| it| how						
They didn't ask how hot I wanted it	they| didn't ask| how hot I wanted it	I| wanted| it| how hot						
That is not normal	that| is not| normal							
This is the first place I've been that a runner remembers my order	this| is| the first place I've been that a runner remembers my order	I| 've been	a runner| remembers| my order					
I hope he likes his job	I| hope| he likes his job	he| likes| his job						
I have half a mind to steal him for my restaurant	I| have| half a mind to steal him for my restaurant							
The runner remembers my order	the runner| remembers| my order							
Hope he likes his job	[subject missing]| hope| he likes his job	he| likes| his job						
I would like to hire him for my restaurant	I| would like| to hire him for my restaurant							
What I would expect	I| would expect| what							
Not what I would expect for the price	[subject missing]| [is]| not what I would expect for the price	I| would expect| for the price						
Not what I would expect for the prestige	[subject missing]| [is]| not what I would expect for the prestige	I| would expect| for the prestige						
Not what I would expect for the price of this location	[subject missing]| [is]| not what I would expect for the price of this location	I| would expect| for the price of this location						
Not what I would expect for the prestige of this location	[subject missing]| [is]| not what I would expect for the prestige of this location	I| would expect| for the prestige of this location						
Oh I forgot to mention	I| forgot| to mention| oh							
They don't have bread service	they| don't have| bread service							
I forgot to mention	I| forgot| to mention							
Oh I forgot to mention that they don't have bread service	I| forgot| to mention that they don't have bread service| oh	they| don't have| bread service						
This is where it really, really gets bad	this| is| where it really, really gets bad	it| really, really gets| bad						
The manager said there's nothing we can do	the manager| said| there's nothing we can do	there| 's|nothing we can do	we| can do| nothing					
It is a matter of taste	it| is| a matter of taste							
She did not like it	she| did not like| it							
The manager could not comp it	the manager| could not comp| it							
This is where it really really gets bad	this| is| where it really really gets bad	it| really really gets| bad						
The manager said, there is absolutely nothing we can do	the manager| said| there is absolutely nothing we can do	there| is| absolutely nothing we can do	we| can do| nothing					
It's a matter of taste	it| 's| a matter of taste							
She didn't like it	she| didn't like| it							
I cannot comp it	I| cannot comp| it							
They said it's a matter of taste	they| said| it's a matter of taste	it| 's| a matter of taste						
The manager said I cannot comp it	the manager| said| I cannot comp it	I| cannot comp| it						
On a recent trip, our waiter was extremely dismissive	our waiter| was| extremely dismissive| on a recent trip							
no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby	no less than three staff members| waited| hand-and-foot| on a pair of Japanese girls seated nearby							
Waiter was dismissive	waiter| was| dismissive							
three staff members waited on Japanese girls nearby	three staff members| waited| on Japanese girls nearby							
Our waiter was extremely dismissive	our waiter| was| extremely dismissive							
No less than 3 staff members waited hand-and-foot on a pair of Japanese girls nearby	no less than 3 staff members| waited| hand-and-foot| on a pair of Japanese girls nearby							
This place could be better	this place| could be| better							
If this place had people who understand customer service	[subject missing]| [is]| if this place had people who understand customer service	this place| had| people who understand customer service	people| understand| customer service					
This place has bad management	this place| has| bad management							
This place does not understand customer service	this place| does not understand| customer service							
This place has bad customer service	this place| has| bad customer service							
The customer service is terrible	the customer service| is| terrible							
Last time they skipped our name	they| skipped| our name| last time							
We waited an extra hour for a table	we| waited| an extra hour| for a table							
On our last visit, they skipped over our name	they| skipped| over our name| on our last visit							
Our name was on the list	our name| was| on the list							
It left us waiting for a table	it| left| us waiting for a table							
It took an extra hour	it| took| an extra hour							
They skipped over our name on the list on our last visit	they| skipped| over our name on the list| on our last visit							
The left us waiting an extra hour for a table last time	the| left| us waiting an extra hour for a table| last time							
THIS STAFF SHOULD BE FIRED	THIS STAFF| SHOULD BE FIRED							
We heard other guests	we| heard| other guests							
Others guest complained similar issues	others guest| complained| similar issues							
We heard other guests complaining about similar issues	we| heard| other guests complaining about similar issues	other guests| complaining| about similar issues						
On the way out other guests could be heard complaining	other guests| could be heard complaining| on the way out							
Other guests were complaining	other guests| were complaining							
You have to wait	you| have to wait							
The wait is long on weekends	the wait| is| long| on weekends							
You might wait on the weekends	you| might wait| on the weekends							
The server Brooke was Quick to take my drink order	the server Brooke| was| Quick to take my drink order							
Our server was Brooke	our server| was| Brooke							
She quickly took my drink order	she| quickly took| my drink order							
Our server was lovely	our server| was| lovely							
The server's name was Brooke	the server's name| was| Brooke							
She was quickly on hand	she| was| quickly on hand							
Brooke took our drink order	Brooke| took| our drink order							
Service varies from good to mediocre	service| varies| from good to mediocre							
Depending on the waiter you get it	it| [is]| depending on the waiter you get							
Generally service is just average Ok	service| is| just average Ok| generally							
Service varies from good to mediorce	service| varies| from good to mediorce							
Service depends on which waiter you get	service| depends on| which waiter you get	you| get| which waiter						
Service is generally just average	service| is| generally| just average							
The service varies depending on which waiter you get	the service| varies| depending on which waiter you get	you| get| which waiter						
The service is generally just average	the service| is| generally| just average							
They removed the dish from the check	they| removed| the dish| from the check							
No manager stopped by	no manager| stopped by							
It is to their credit	it| is| to their credit							
No manager stopped by to ask what the problem was	no manager| stopped by| to ask what the problem was							
The main reason we came to the restaurant was the belly dancers	the main reason we came to the restaurant| was| the belly dancers	we| came| to the restaurant						
We missed the first show as we were not seated yet	we| missed| the first show| as we were not seated yet	we| were not seated| yet						
The 2nd belly dancer only danced at the back	the 2nd belly dancer| only danced| at the back							
We came to the restaurant for the belly dancers	we| came| to the restaurant| for the belly dancers							
We missed the first show	we| missed| the first show							
The 2nd belly dancer danced at two tables	the 2nd belly dancer| danced| at two tables							
We didn't see the 2nd belly dancer	we| didn't see| the 2nd belly dancer							
We were not seated for the first show	we| were not seated| for the first show							
The main reason we came to your restaurant was for the belly dancers	the main reason we came to your restaurant| was| for the belly dancers	we| came| to your restaurant						
 We missed the first show as we were not seated yet	we| missed| the first show| as we were not seated yet	we| were not seated| yet						
 The 2nd belly dancer only danced at two tables in the back of the restaurant	the 2nd belly dancer| only danced| at two tables| in the back of the restaurant							
 The 2nd belly dancer never made it around to the other half of the restaurant	the 2nd belly dancer| made it| around to the other half of the restaurant| never							
The meal came 30 minutes after being seated	the meal| came| 30 minutes after being seated							
It took 30 minutes to get the meal	it| took| 30 minutes to get the meal							
We were seated	we| were seated							
We waited for 30 minutes	we| waited| for 30 minutes							
finally got the meal	[subject missing]| got| the meal| finally							
We finally got a table	we| got| a table| finally							
We indicated we wanted an ala carte menu	we| indicated| we wanted an ala carte menu	we| wanted| an ala carte menu						
We were pushed into a table that was only price fixed	we| were pushed| into a table that was only price fixed	a table| was| only price fixed						
Once we finally got a table	[subject missing]| [is]| once we finally got a table	we| got| a table| finally						
We wanted an a la carte menu	we| wanted| an a la carte menu							
We were pushed into a table	we| were pushed| into a table							
The table was only price fixed	the table| was| only price fixed							
We were pushed into a table that was price fixed	we| were pushed| into a table that was price fixed	a table| was| price fixed						
We indicated we wanted an alla carte menu	we| indicated| we wanted an alla carte menu	we| wanted| an alla carte menu						
We were told to sit anywhere	we| were told| to sit anywhere							
The table we chose was reserved	the table we chose| was| reserved	we| chose| the table						
